timestamp,location,vehicle_type,base_price,traffic_level,occupancy_rate,weather,day_of_week,is_holiday,demand_level
2024-02-15 16:14:00,Zone C,Bus,89.83,High,0.63,Clear,Thursday,0,84.89
2024-02-17 05:04:00,Zone A,Bike,99.85,Medium,0.61,Storm,Saturday,1,73.09
2024-01-16 18:19:00,Zone B,Bike,63.7,High,0.83,Fog,Tuesday,1,79.31
2024-01-18 12:00:00,Zone A,Bike,64.65,Low,0.75,Fog,Thursday,1,48.49
2024-03-05 03:52:00,Zone A,Bus,45.36,Medium,0.6,Fog,Tuesday,1,32.66
2024-01-12 02:14:00,Zone C,Bus,91.66,Medium,0.83,Fog,Friday,0,91.29
2024-01-27 10:30:00,Zone A,Bike,96.43,Low,0.75,Fog,Saturday,1,72.32
2024-02-29 16:59:00,Zone B,Bus,37.12,High,0.82,Fog,Thursday,1,45.66
2024-01-13 11:52:00,Zone A,Truck,39.4,High,0.79,Rain,Saturday,0,46.69
2024-01-05 18:40:00,Zone A,Bus,46.42,Medium,0.58,Clear,Friday,0,32.31
2024-01-01 11:19:00,Zone C,Truck,52.55,Medium,0.62,Storm,Monday,0,39.1
2024-03-09 19:18:00,Zone B,Bike,42.83,Low,0.81,Clear,Saturday,0,34.69
2024-02-18 17:03:00,Zone C,Car,93.06,Low,0.79,Storm,Sunday,0,73.52
2024-01-04 07:23:00,Zone B,Bus,34.9,High,0.7,Fog,Thursday,0,36.64
2024-01-01 20:14:00,Zone B,Car,94.28,Medium,0.72,Fog,Monday,1,81.46
2024-02-28 08:58:00,Zone C,Bus,91.14,Low,0.89,Storm,Wednesday,1,81.11
2024-01-18 13:12:00,Zone A,Bike,33.0,Medium,0.61,Fog,Thursday,0,24.16
2024-01-02 06:46:00,Zone C,Bike,83.26,High,0.78,Rain,Tuesday,0,97.41
2024-02-25 14:39:00,Zone C,Bus,86.16,High,0.67,Fog,Sunday,0,86.59
2024-02-06 11:38:00,Zone C,Car,34.78,Low,0.67,Storm,Tuesday,1,23.3
2024-01-23 13:52:00,Zone A,Bike,50.69,Medium,0.86,Fog,Tuesday,1,52.31
2024-01-28 11:36:00,Zone C,Car,40.92,Medium,0.82,Rain,Sunday,0,40.27
2024-03-01 18:48:00,Zone A,Bus,44.54,Medium,0.82,Fog,Friday,0,43.83
2024-02-28 03:17:00,Zone B,Bike,69.17,Low,0.9,Rain,Wednesday,1,62.25
2024-01-14 22:38:00,Zone B,Bike,53.27,High,0.7,Storm,Sunday,0,55.93
2024-03-10 08:18:00,Zone A,Car,62.04,High,0.8,Fog,Sunday,0,74.45
2024-02-21 08:26:00,Zone A,Car,86.3,High,0.65,Rain,Wednesday,0,84.14
2024-01-15 23:26:00,Zone B,Bus,29.3,Low,0.75,Storm,Monday,0,21.98
2024-02-16 10:55:00,Zone B,Car,56.27,High,0.68,Storm,Friday,1,57.4
2024-02-21 07:52:00,Zone A,Bus,73.82,Medium,0.71,Clear,Wednesday,1,62.89
2024-01-24 03:52:00,Zone A,Truck,66.26,Low,0.79,Storm,Wednesday,1,52.35
2024-03-04 18:00:00,Zone A,Car,94.77,Low,0.58,Storm,Monday,0,54.97
2024-01-27 03:09:00,Zone B,Truck,81.52,High,1.0,Storm,Saturday,1,122.28
2024-02-04 19:32:00,Zone B,Bus,50.05,High,0.55,Rain,Sunday,1,41.29
2024-01-11 19:09:00,Zone A,Bus,62.31,High,0.52,Rain,Thursday,0,48.6
2024-03-09 19:53:00,Zone A,Bike,57.04,High,0.87,Storm,Saturday,1,74.44
2024-01-21 21:42:00,Zone A,Bus,47.69,Medium,0.82,Rain,Sunday,0,46.93
2024-01-03 22:22:00,Zone C,Bus,69.19,Low,0.79,Rain,Wednesday,0,54.66
2024-01-07 02:59:00,Zone A,Car,55.72,High,0.79,Clear,Sunday,0,66.03
2024-03-08 09:44:00,Zone A,Bus,55.12,High,0.7,Rain,Friday,0,57.88
2024-01-13 18:07:00,Zone C,Bike,38.73,High,0.57,Fog,Saturday,1,33.11
2024-01-22 13:31:00,Zone B,Truck,98.86,High,0.71,Rain,Monday,1,105.29
2024-01-28 08:27:00,Zone B,Car,64.54,High,0.6,Rain,Sunday,1,58.09
2024-02-20 14:16:00,Zone B,Car,97.78,High,0.85,Storm,Tuesday,1,124.67
2024-03-04 09:06:00,Zone B,Bus,31.94,Medium,0.68,Rain,Monday,1,26.06
2024-01-22 22:24:00,Zone A,Bike,88.6,Low,0.58,Storm,Monday,0,51.39
2024-02-21 04:33:00,Zone B,Bus,64.58,Low,0.65,Storm,Wednesday,0,41.98
2024-01-24 05:02:00,Zone A,Bike,71.74,Medium,0.76,Fog,Wednesday,0,65.43
2024-02-18 18:06:00,Zone C,Truck,24.12,Medium,0.62,Clear,Sunday,0,17.95
2024-01-18 03:02:00,Zone C,Truck,58.35,Medium,0.58,Fog,Thursday,0,40.61
2024-01-20 06:42:00,Zone A,Car,79.75,Medium,0.74,Rain,Saturday,0,70.82
2024-02-06 02:27:00,Zone A,Bike,82.04,Medium,0.74,Storm,Tuesday,1,72.85
2024-01-29 01:45:00,Zone B,Bike,61.03,Medium,0.62,Storm,Monday,0,45.41
2024-03-06 18:08:00,Zone B,Bike,93.15,Medium,0.63,Fog,Wednesday,1,70.42
2024-01-05 03:52:00,Zone C,Truck,79.3,Low,0.73,Fog,Friday,1,57.89
2024-01-27 20:51:00,Zone A,Truck,46.39,Medium,0.48,Rain,Saturday,1,26.72
2024-02-20 02:53:00,Zone C,Bike,40.59,Medium,0.49,Storm,Tuesday,1,23.87
2024-01-16 07:30:00,Zone C,Bike,33.54,High,0.59,Storm,Tuesday,0,29.68
2024-02-19 08:18:00,Zone C,Car,61.92,Low,0.67,Clear,Monday,0,41.49
2024-02-07 12:53:00,Zone A,Truck,25.44,Low,0.75,Clear,Wednesday,0,19.08
2024-02-16 00:47:00,Zone B,Bike,24.84,High,0.92,Storm,Friday,1,34.28
2024-01-02 10:21:00,Zone A,Bus,20.95,High,0.83,Fog,Tuesday,1,26.08
2024-01-02 13:26:00,Zone C,Bus,84.49,Low,0.68,Clear,Tuesday,0,57.45
2024-02-17 17:32:00,Zone A,Truck,35.35,High,0.7,Fog,Saturday,1,37.12
2024-01-25 07:58:00,Zone B,Car,49.84,Medium,0.55,Storm,Thursday,0,32.89
2024-03-04 11:08:00,Zone A,Bike,74.72,Low,0.7,Clear,Monday,0,52.3
2024-02-06 21:20:00,Zone B,Bus,64.22,Low,0.66,Clear,Tuesday,0,42.39
2024-01-08 12:37:00,Zone B,Bus,71.59,Medium,0.75,Clear,Monday,0,64.43
2024-01-21 21:55:00,Zone A,Bus,41.69,Low,0.58,Fog,Sunday,0,24.18
2024-01-17 07:48:00,Zone B,Car,96.92,High,0.78,Rain,Wednesday,1,113.4
2024-01-08 00:04:00,Zone B,Truck,65.12,High,0.93,Storm,Monday,1,90.84
2024-02-04 22:31:00,Zone C,Truck,83.24,High,0.68,Clear,Sunday,1,84.9
2024-01-05 21:18:00,Zone A,Bus,38.57,Low,0.76,Fog,Friday,1,29.31
2024-01-30 16:58:00,Zone A,Bike,82.68,Medium,0.8,Storm,Tuesday,0,79.37
2024-02-02 09:16:00,Zone C,Bus,54.55,High,0.64,Storm,Friday,0,52.37
2024-02-26 07:23:00,Zone B,Truck,77.05,Low,0.73,Fog,Monday,0,56.25
2024-02-04 14:07:00,Zone C,Truck,79.17,Medium,0.7,Fog,Sunday,0,66.5
2024-01-09 07:55:00,Zone A,Bike,55.58,Medium,0.71,Clear,Tuesday,0,47.35
2024-01-08 22:42:00,Zone A,Bus,55.91,High,0.58,Storm,Monday,0,48.64
2024-01-03 09:22:00,Zone A,Bike,64.34,High,0.7,Fog,Wednesday,1,67.56
2024-01-02 02:57:00,Zone B,Bus,51.02,Low,0.77,Rain,Tuesday,0,39.29
2024-03-03 09:05:00,Zone B,Truck,31.11,Medium,0.92,Fog,Sunday,1,34.35
2024-01-14 06:47:00,Zone A,Truck,54.77,Medium,0.84,Fog,Sunday,1,55.21
2024-01-08 00:02:00,Zone B,Bike,95.54,High,1.0,Storm,Monday,0,143.31
2024-02-11 16:12:00,Zone A,Truck,44.37,Medium,0.58,Fog,Sunday,1,30.88
2024-01-30 23:53:00,Zone B,Bike,54.45,High,0.83,Rain,Tuesday,1,67.79
2024-01-30 04:30:00,Zone C,Truck,58.32,Low,0.73,Storm,Tuesday,1,42.57
2024-01-27 12:40:00,Zone C,Bus,97.42,Low,1.0,Fog,Saturday,1,97.42
2024-01-26 12:19:00,Zone B,Bike,29.11,High,0.58,Rain,Friday,0,25.33
2024-03-03 01:13:00,Zone C,Car,96.24,Medium,0.57,Rain,Sunday,1,65.83
2024-01-27 12:25:00,Zone C,Car,85.52,Medium,0.61,Storm,Saturday,0,62.6
2024-02-27 15:32:00,Zone B,Truck,40.21,Low,0.38,Storm,Tuesday,1,15.28
2024-01-07 17:34:00,Zone B,Bus,66.58,High,0.62,Storm,Sunday,0,61.92
2024-02-02 17:24:00,Zone C,Car,28.75,Low,0.59,Fog,Friday,0,16.96
2024-02-28 21:23:00,Zone C,Car,65.06,High,0.72,Storm,Wednesday,1,70.26
2024-02-09 04:20:00,Zone A,Car,27.89,Low,0.75,Rain,Friday,1,20.92
2024-02-04 01:16:00,Zone B,Bus,81.79,High,0.98,Rain,Sunday,1,120.23
2024-01-03 05:39:00,Zone B,Car,43.63,Low,0.84,Clear,Wednesday,0,36.65
2024-02-01 16:56:00,Zone B,Bike,56.43,Low,0.61,Storm,Thursday,1,34.42
2024-02-13 08:11:00,Zone A,Bus,77.76,Medium,0.57,Fog,Tuesday,0,53.19
2024-01-28 07:56:00,Zone A,Car,21.81,Medium,0.77,Clear,Sunday,0,20.15
2024-03-08 09:37:00,Zone A,Truck,64.15,Medium,0.5,Storm,Friday,1,38.49
2024-01-22 02:29:00,Zone B,Truck,34.91,High,0.97,Storm,Monday,1,50.79
2024-01-03 15:46:00,Zone C,Truck,55.97,Medium,0.88,Storm,Wednesday,0,59.1
2024-03-05 03:31:00,Zone A,Truck,42.27,High,0.63,Clear,Tuesday,0,39.95
2024-02-18 20:51:00,Zone A,Bike,46.08,Medium,0.44,Clear,Sunday,1,24.33
2024-03-02 01:10:00,Zone B,Bike,67.76,High,0.9,Storm,Saturday,0,91.48
2024-02-01 16:03:00,Zone B,Bus,69.39,High,0.68,Fog,Thursday,0,70.78
2024-03-02 04:14:00,Zone A,Bike,29.43,Medium,0.89,Clear,Saturday,0,31.43
2024-02-03 23:29:00,Zone C,Truck,60.87,Medium,0.46,Rain,Saturday,1,33.6
2024-02-08 12:08:00,Zone A,Bus,70.84,High,0.61,Rain,Thursday,0,64.82
2024-02-14 13:38:00,Zone B,Truck,34.97,Medium,0.7,Clear,Wednesday,1,29.37
2024-01-01 20:56:00,Zone B,Truck,35.61,Medium,0.71,Storm,Monday,1,30.34
2024-03-03 07:44:00,Zone B,Bus,76.81,Medium,0.63,Storm,Sunday,0,58.07
2024-01-08 12:35:00,Zone C,Car,83.67,Low,0.79,Fog,Monday,0,66.1
2024-01-26 00:25:00,Zone A,Bike,33.46,Medium,0.54,Storm,Friday,0,21.68
2024-02-22 03:06:00,Zone A,Bike,82.01,Medium,0.68,Clear,Thursday,1,66.92
2024-02-19 17:31:00,Zone A,Bus,28.19,High,0.72,Rain,Monday,1,30.45
2024-01-03 22:24:00,Zone B,Bike,47.89,Low,0.78,Storm,Wednesday,0,37.35
2024-01-22 13:36:00,Zone A,Bike,88.88,High,0.81,Storm,Monday,0,107.99
2024-02-26 02:00:00,Zone A,Truck,85.08,Low,0.53,Fog,Monday,1,45.09
2024-02-24 07:51:00,Zone C,Truck,45.89,High,0.47,Fog,Saturday,1,32.35
2024-02-22 03:09:00,Zone B,Car,30.85,Medium,0.89,Clear,Thursday,1,32.95
2024-02-29 16:49:00,Zone A,Truck,39.97,High,0.75,Fog,Thursday,0,44.97
2024-03-10 07:27:00,Zone C,Bus,59.16,High,0.59,Fog,Sunday,1,52.36
2024-02-04 03:34:00,Zone B,Car,70.69,Low,0.93,Storm,Sunday,1,65.74
2024-03-04 05:36:00,Zone B,Bus,96.02,Medium,0.72,Clear,Monday,0,82.96
2024-03-07 12:44:00,Zone B,Bike,88.01,High,0.88,Storm,Thursday,0,116.17
2024-02-09 02:34:00,Zone A,Bus,41.48,Medium,0.71,Fog,Friday,0,35.34
2024-02-21 12:45:00,Zone B,Bike,91.53,Low,1.0,Clear,Wednesday,0,91.53
2024-02-26 23:54:00,Zone B,Car,29.94,Low,0.96,Storm,Monday,1,28.74
2024-01-01 01:28:00,Zone B,Truck,99.66,Low,0.66,Fog,Monday,0,65.78
2024-01-25 22:36:00,Zone A,Bike,40.03,Medium,0.85,Rain,Thursday,0,40.83
2024-02-06 01:49:00,Zone C,Bike,78.08,Low,0.8,Storm,Tuesday,0,62.46
2024-03-05 01:15:00,Zone A,Car,37.07,Low,0.91,Rain,Tuesday,0,33.73
2024-02-17 06:44:00,Zone C,Bus,20.74,High,0.56,Fog,Saturday,0,17.42
2024-02-08 10:33:00,Zone C,Truck,58.22,Low,0.8,Storm,Thursday,0,46.58
2024-03-07 12:22:00,Zone A,Car,45.07,Medium,0.86,Rain,Thursday,1,46.51
2024-03-09 13:17:00,Zone A,Truck,25.47,High,0.44,Clear,Saturday,0,16.81
2024-02-10 01:24:00,Zone B,Truck,70.25,Low,0.52,Storm,Saturday,1,36.53
2024-01-20 18:34:00,Zone A,Car,31.2,Low,0.39,Storm,Saturday,1,12.17
2024-02-09 02:00:00,Zone B,Truck,39.82,High,0.66,Clear,Friday,0,39.42
2024-02-20 08:54:00,Zone C,Bike,82.32,High,0.81,Clear,Tuesday,1,100.02
2024-01-19 16:48:00,Zone C,Truck,79.83,Medium,0.93,Clear,Friday,0,89.09
2024-02-15 01:05:00,Zone B,Car,39.29,High,0.71,Clear,Thursday,0,41.84
2024-02-02 20:49:00,Zone B,Truck,50.95,High,0.94,Storm,Friday,1,71.84
2024-02-19 17:32:00,Zone C,Truck,81.02,Low,0.49,Clear,Monday,0,39.7
2024-01-02 06:07:00,Zone B,Truck,23.19,Low,0.44,Storm,Tuesday,1,10.2
2024-02-27 05:08:00,Zone C,Bus,53.89,Medium,0.69,Clear,Tuesday,0,44.62
2024-01-26 06:08:00,Zone A,Bike,26.32,Low,0.76,Rain,Friday,1,20.0
2024-02-05 13:33:00,Zone C,Car,44.81,Medium,0.7,Rain,Monday,0,37.64
2024-01-23 06:04:00,Zone A,Bus,29.28,High,0.39,Clear,Tuesday,1,17.13
2024-03-01 15:04:00,Zone C,Truck,29.56,High,0.69,Rain,Friday,0,30.59
2024-01-15 21:53:00,Zone B,Bike,61.84,High,0.5,Fog,Monday,0,46.38
2024-02-03 20:21:00,Zone A,Bike,78.63,Low,0.8,Clear,Saturday,1,62.9
2024-02-09 01:52:00,Zone B,Car,41.04,High,0.75,Clear,Friday,1,46.17
2024-02-11 10:23:00,Zone C,Bike,24.44,High,0.56,Rain,Sunday,1,20.53
2024-01-15 07:38:00,Zone B,Car,91.54,High,0.62,Clear,Monday,0,85.13
2024-03-08 10:15:00,Zone C,Car,23.52,Low,0.54,Rain,Friday,0,12.7
2024-02-12 22:35:00,Zone B,Bus,93.62,Low,0.69,Clear,Monday,1,64.6
2024-01-21 10:27:00,Zone B,Truck,53.3,High,0.84,Fog,Sunday,1,67.16
2024-01-08 02:08:00,Zone C,Bike,29.55,High,0.55,Clear,Monday,0,24.38
2024-01-21 07:33:00,Zone C,Car,96.33,Low,0.78,Storm,Sunday,1,75.14
2024-01-29 06:43:00,Zone B,Car,64.25,Low,0.62,Fog,Monday,0,39.84
2024-01-27 12:59:00,Zone C,Bike,79.17,Low,0.58,Storm,Saturday,1,45.92
2024-02-23 20:34:00,Zone B,Truck,78.6,High,0.68,Rain,Friday,0,80.17
2024-01-01 13:55:00,Zone B,Car,38.64,Medium,0.54,Clear,Monday,1,25.04
2024-01-01 03:11:00,Zone C,Bus,87.92,High,0.62,Fog,Monday,0,81.77
2024-01-19 16:15:00,Zone C,Truck,53.59,Low,0.52,Rain,Friday,1,27.87
2024-01-09 11:13:00,Zone A,Truck,91.78,High,0.99,Storm,Tuesday,1,136.29
2024-02-11 17:31:00,Zone C,Car,66.46,High,0.71,Rain,Sunday,1,70.78
2024-01-07 19:28:00,Zone C,Car,54.8,Low,0.6,Rain,Sunday,1,32.88
2024-01-24 18:08:00,Zone B,Bus,76.06,High,0.73,Fog,Wednesday,1,83.29
2024-02-11 05:03:00,Zone B,Truck,25.97,Low,0.68,Rain,Sunday,0,17.66
2024-01-15 03:29:00,Zone A,Truck,55.97,Medium,0.67,Storm,Monday,0,45.0
2024-02-18 18:44:00,Zone B,Truck,56.15,Medium,0.79,Fog,Sunday,0,53.23
2024-01-09 05:31:00,Zone A,Bike,86.11,High,0.81,Clear,Tuesday,0,104.62
2024-01-30 20:04:00,Zone A,Car,76.89,Medium,0.62,Storm,Tuesday,0,57.21
2024-03-02 15:19:00,Zone B,Bike,85.61,Low,0.61,Clear,Saturday,1,52.22
2024-02-11 03:50:00,Zone C,Truck,27.58,Low,0.66,Rain,Sunday,0,18.2
2024-01-02 02:07:00,Zone A,Truck,30.46,Medium,0.35,Fog,Tuesday,0,12.79
2024-02-23 00:06:00,Zone C,Bike,93.39,Low,0.47,Clear,Friday,0,43.89
2024-01-18 23:59:00,Zone C,Bus,84.74,Low,0.91,Fog,Thursday,0,77.11
2024-01-04 21:16:00,Zone B,Car,33.44,High,0.95,Storm,Thursday,1,47.65
2024-02-15 03:48:00,Zone A,Bus,74.66,Low,0.66,Fog,Thursday,0,49.28
2024-01-18 00:50:00,Zone B,Bike,55.68,Low,0.79,Clear,Thursday,0,43.99
2024-02-28 22:00:00,Zone B,Bus,52.96,High,0.75,Storm,Wednesday,0,59.58
2024-01-08 23:37:00,Zone B,Bus,30.98,Low,1.0,Rain,Monday,0,30.98
2024-02-04 19:34:00,Zone C,Bike,58.37,Medium,0.87,Fog,Sunday,1,60.94
2024-02-05 08:25:00,Zone B,Truck,22.09,High,0.68,Rain,Monday,0,22.53
2024-01-26 13:42:00,Zone A,Bus,62.35,High,0.56,Rain,Friday,0,52.37
2024-01-10 02:44:00,Zone A,Truck,41.32,High,0.46,Clear,Wednesday,0,28.51
2024-02-22 09:37:00,Zone B,Bike,94.82,Low,0.73,Rain,Thursday,0,69.22
2024-02-23 22:22:00,Zone B,Bike,93.12,Low,0.59,Fog,Friday,0,54.94
2024-02-21 06:07:00,Zone A,Bus,63.37,Low,0.49,Storm,Wednesday,0,31.05
2024-01-09 05:10:00,Zone A,Truck,68.13,Low,0.6,Storm,Tuesday,0,40.88
2024-01-31 04:41:00,Zone C,Truck,84.52,Medium,0.54,Rain,Wednesday,1,54.77
2024-01-06 10:06:00,Zone A,Truck,66.93,Low,0.95,Clear,Saturday,1,63.58
2024-01-07 14:26:00,Zone B,Bus,66.88,Medium,0.83,Fog,Sunday,1,66.61
2024-01-13 10:04:00,Zone A,Bus,83.35,Medium,0.7,Fog,Saturday,0,70.01
2024-03-05 08:51:00,Zone C,Bike,37.86,High,0.92,Rain,Tuesday,1,52.25
2024-01-28 22:15:00,Zone C,Bike,30.19,High,0.71,Clear,Sunday,1,32.15
2024-02-21 15:41:00,Zone A,Truck,68.19,High,0.57,Rain,Wednesday,0,58.3
2024-02-15 03:55:00,Zone A,Bike,79.63,Low,0.93,Fog,Thursday,1,74.06
2024-01-16 06:45:00,Zone C,Car,85.73,High,0.78,Fog,Tuesday,1,100.3
2024-01-02 00:53:00,Zone B,Truck,39.96,Low,0.54,Fog,Tuesday,1,21.58
2024-01-10 20:00:00,Zone C,Car,23.85,Medium,0.67,Storm,Wednesday,0,19.18
2024-02-07 16:26:00,Zone B,Bus,48.1,Medium,0.57,Clear,Wednesday,1,32.9
2024-02-22 14:46:00,Zone C,Truck,33.01,Low,0.49,Clear,Thursday,1,16.17
2024-01-02 19:51:00,Zone B,Bike,96.13,Low,0.84,Fog,Tuesday,0,80.75
2024-02-04 04:12:00,Zone A,Car,63.76,Low,0.99,Fog,Sunday,1,63.12
2024-03-05 03:00:00,Zone A,Bus,95.4,Low,0.49,Storm,Tuesday,0,46.75
2024-01-05 20:59:00,Zone A,Bike,36.44,Low,0.78,Storm,Friday,1,28.42
2024-03-01 03:05:00,Zone B,Bike,39.0,Low,0.6,Storm,Friday,1,23.4
2024-01-14 23:31:00,Zone A,Bike,20.31,Low,0.63,Fog,Sunday,1,12.8
2024-01-19 04:11:00,Zone A,Car,36.56,High,0.61,Fog,Friday,0,33.45
2024-02-13 02:31:00,Zone A,Bike,82.79,Medium,0.57,Storm,Tuesday,1,56.63
2024-01-09 07:05:00,Zone C,Bus,34.79,Medium,0.71,Fog,Tuesday,0,29.64
2024-02-10 13:48:00,Zone A,Bike,55.18,Medium,0.58,Rain,Saturday,1,38.41
2024-02-21 08:36:00,Zone A,Truck,80.18,High,0.74,Clear,Wednesday,0,89.0
2024-03-01 19:34:00,Zone B,Bus,97.66,High,0.69,Rain,Friday,0,101.08
2024-02-05 05:38:00,Zone C,Bus,97.25,High,0.66,Storm,Monday,0,96.28
2024-02-13 08:24:00,Zone B,Car,51.58,High,0.56,Clear,Tuesday,0,43.33
2024-01-11 22:45:00,Zone B,Truck,95.92,Low,0.61,Rain,Thursday,0,58.51
2024-01-12 11:39:00,Zone A,Bus,26.27,High,0.81,Storm,Friday,0,31.92
2024-02-27 02:11:00,Zone A,Bike,45.58,High,0.78,Clear,Tuesday,0,53.33
2024-02-05 07:48:00,Zone C,Bus,64.16,Medium,0.55,Storm,Monday,0,42.35
2024-03-04 18:04:00,Zone C,Bus,29.0,Low,0.71,Rain,Monday,0,20.59
2024-01-10 14:45:00,Zone C,Car,82.86,High,0.81,Fog,Wednesday,1,100.67
2024-01-25 01:00:00,Zone B,Bus,65.76,Medium,0.45,Clear,Thursday,0,35.51
2024-01-26 01:39:00,Zone B,Truck,69.46,High,0.78,Storm,Friday,0,81.27
2024-02-06 00:37:00,Zone B,Truck,23.94,Medium,0.6,Fog,Tuesday,1,17.24
2024-01-02 20:11:00,Zone B,Bike,44.88,Medium,0.79,Clear,Tuesday,0,42.55
2024-01-13 05:34:00,Zone B,Bus,81.92,Medium,0.59,Fog,Saturday,1,58.0
2024-02-25 01:35:00,Zone C,Car,35.03,Low,0.43,Storm,Sunday,1,15.06
2024-03-10 03:08:00,Zone C,Bike,85.68,High,0.46,Rain,Sunday,0,59.12
2024-01-29 07:39:00,Zone C,Bus,30.85,High,0.71,Clear,Monday,0,32.86
2024-01-18 13:05:00,Zone A,Car,39.96,Medium,0.74,Clear,Thursday,1,35.48
2024-03-05 03:17:00,Zone A,Bike,49.47,Medium,0.56,Storm,Tuesday,0,33.24
2024-03-03 00:02:00,Zone A,Truck,49.8,High,0.8,Storm,Sunday,0,59.76
2024-02-13 04:44:00,Zone C,Bike,47.54,Medium,0.45,Clear,Tuesday,1,25.67
2024-01-03 11:57:00,Zone B,Car,33.03,High,0.69,Rain,Wednesday,0,34.19
2024-02-28 22:13:00,Zone A,Truck,41.53,Medium,0.52,Clear,Wednesday,0,25.91
2024-02-13 03:40:00,Zone A,Truck,68.09,Low,0.6,Rain,Tuesday,1,40.85
2024-02-25 08:56:00,Zone B,Bike,53.9,Medium,0.71,Fog,Sunday,1,45.92
2024-01-23 22:29:00,Zone A,Bus,44.17,High,0.57,Storm,Tuesday,0,37.77
2024-01-01 16:03:00,Zone C,Bike,64.92,High,0.64,Fog,Monday,1,62.32
2024-03-03 07:07:00,Zone A,Bus,25.11,Medium,0.85,Fog,Sunday,1,25.61
2024-01-24 18:29:00,Zone C,Bike,35.07,High,0.61,Rain,Wednesday,0,32.09
2024-02-24 14:47:00,Zone B,Bike,74.46,High,0.83,Clear,Saturday,1,92.7
2024-01-27 21:45:00,Zone B,Bus,52.37,High,0.53,Clear,Saturday,0,41.63
2024-02-01 05:39:00,Zone C,Truck,74.91,High,0.78,Storm,Thursday,1,87.64
2024-02-16 04:14:00,Zone B,Truck,87.25,High,0.92,Rain,Friday,1,120.41
2024-01-09 21:13:00,Zone B,Truck,79.27,High,0.33,Rain,Tuesday,1,39.24
2024-02-29 13:38:00,Zone A,Truck,48.42,High,0.58,Fog,Thursday,1,42.13
2024-01-31 03:46:00,Zone B,Bike,66.85,Medium,0.79,Clear,Wednesday,1,63.37
2024-01-05 21:15:00,Zone C,Car,57.78,Low,0.67,Clear,Friday,1,38.71
2024-02-18 05:26:00,Zone B,Bus,24.32,Low,0.76,Rain,Sunday,0,18.48
2024-02-01 04:34:00,Zone B,Bus,31.46,High,0.61,Rain,Thursday,0,28.79
2024-02-14 09:08:00,Zone B,Truck,45.07,Low,0.71,Clear,Wednesday,1,32.0
2024-01-25 21:31:00,Zone A,Truck,66.1,Low,0.68,Storm,Thursday,0,44.95
2024-01-12 18:41:00,Zone C,Bus,70.68,Medium,0.88,Storm,Friday,1,74.64
2024-02-04 21:22:00,Zone A,Car,62.7,High,0.74,Fog,Sunday,0,69.6
2024-01-30 07:53:00,Zone C,Truck,21.43,Low,0.75,Rain,Tuesday,0,16.07
2024-03-04 03:01:00,Zone B,Bike,30.31,Medium,0.64,Fog,Monday,0,23.28
2024-01-06 22:37:00,Zone A,Bike,95.88,Medium,0.63,Fog,Saturday,1,72.49
2024-03-03 12:17:00,Zone A,Bike,99.69,Medium,0.64,Fog,Sunday,0,76.56
2024-01-16 00:11:00,Zone B,Car,38.27,High,0.76,Rain,Tuesday,0,43.63
2024-03-07 19:36:00,Zone A,Truck,29.85,High,0.64,Clear,Thursday,1,28.66
2024-02-28 06:48:00,Zone B,Car,67.51,Low,0.74,Clear,Wednesday,0,49.96
2024-01-05 09:22:00,Zone C,Car,53.34,Medium,1.0,Clear,Friday,1,64.01
2024-02-13 04:20:00,Zone C,Truck,36.44,High,0.83,Clear,Tuesday,1,45.37
2024-02-08 07:24:00,Zone C,Car,73.0,Medium,0.65,Rain,Thursday,1,56.94
2024-01-10 13:11:00,Zone C,Car,42.62,Low,0.88,Storm,Wednesday,0,37.51
2024-02-25 10:23:00,Zone A,Bike,86.52,Low,0.64,Fog,Sunday,1,55.37
2024-01-27 21:12:00,Zone A,Car,63.85,Low,0.39,Storm,Saturday,1,24.9
2024-01-22 08:17:00,Zone A,Car,73.73,Low,0.55,Storm,Monday,0,40.55
2024-01-09 04:47:00,Zone C,Car,77.89,Low,0.42,Fog,Tuesday,0,32.71
2024-02-11 13:47:00,Zone B,Bike,57.14,Low,0.65,Rain,Sunday,0,37.14
2024-01-27 10:45:00,Zone B,Bike,54.08,Low,0.7,Clear,Saturday,0,37.86
2024-01-01 21:07:00,Zone A,Truck,46.29,Medium,0.95,Fog,Monday,0,52.77
2024-02-03 22:00:00,Zone B,Truck,29.11,Medium,0.75,Storm,Saturday,1,26.2
2024-02-05 02:36:00,Zone C,Bus,83.99,High,0.67,Rain,Monday,0,84.41
2024-01-13 01:28:00,Zone C,Car,98.53,Low,0.82,Clear,Saturday,1,80.79
2024-02-23 18:30:00,Zone B,Bus,34.5,Medium,0.37,Fog,Friday,0,15.32
2024-03-03 07:14:00,Zone C,Truck,58.65,Medium,0.74,Clear,Sunday,1,52.08
2024-02-10 02:41:00,Zone A,Car,40.93,Medium,0.82,Clear,Saturday,0,40.28
2024-03-01 23:17:00,Zone B,Car,54.63,High,0.48,Rain,Friday,1,39.33
2024-02-01 11:18:00,Zone C,Bus,31.89,High,0.87,Clear,Thursday,0,41.62
2024-02-28 13:31:00,Zone A,Bus,88.15,Low,0.75,Clear,Wednesday,1,66.11
2024-01-30 04:26:00,Zone A,Bike,97.61,Low,0.64,Rain,Tuesday,1,62.47
2024-02-06 16:58:00,Zone A,Car,56.73,High,0.79,Storm,Tuesday,0,67.23
